gesture_name,video_id,frame_id,F4_KNU1_A_X,F4_KNU1_A_Y,F4_KNU1_A_Z,F4_KNU1_B_X,F4_KNU1_B_Y,F4_KNU1_B_Z,F4_KNU2_A_X,F4_KNU2_A_Y,F4_KNU2_A_Z,F4_KNU3_A_X,F4_KNU3_A_Y,F4_KNU3_A_Z,F3_KNU1_A_X,F3_KNU1_A_Y,F3_KNU1_A_Z,F3_KNU1_B_X,F3_KNU1_B_Y,F3_KNU1_B_Z,F3_KNU2_A_X,F3_KNU2_A_Y,F3_KNU2_A_Z,F3_KNU3_A_X,F3_KNU3_A_Y,F3_KNU3_A_Z,F1_KNU1_A_X,F1_KNU1_A_Y,F1_KNU1_A_Z,F1_KNU1_B_X,F1_KNU1_B_Y,F1_KNU1_B_Z,F1_KNU2_A_X,F1_KNU2_A_Y,F1_KNU2_A_Z,F1_KNU3_A_X,F1_KNU3_A_Y,F1_KNU3_A_Z,F2_KNU1_A_X,F2_KNU1_A_Y,F2_KNU1_A_Z,F2_KNU1_B_X,F2_KNU1_B_Y,F2_KNU1_B_Z,F2_KNU2_A_X,F2_KNU2_A_Y,F2_KNU2_A_Z,F2_KNU3_A_X,F2_KNU3_A_Y,F2_KNU3_A_Z,TH_KNU1_A_X,TH_KNU1_A_Y,TH_KNU1_A_Z,TH_KNU1_B_X,TH_KNU1_B_Y,TH_KNU1_B_Z,TH_KNU2_A_X,TH_KNU2_A_Y,TH_KNU2_A_Z,TH_KNU3_A_X,TH_KNU3_A_Y,TH_KNU3_A_Z,PALM_POSITION_X,PALM_POSITION_Y,PALM_POSITION_Z,PALM_NORMAL_X,PALM_NORMAL_Y,PALM_NORMAL_Z
ROCK_ON,data_4,1146_joints,50.44347295,-53.58501996,6.385115842,14.81646295,-31.81342723,-2.142388701,69.12169839,-65.02731152,16.12972412,81.12531668,-72.39744829,25.553374,23.42074905,-19.12492953,42.87246469,22.38676008,-11.32140242,-4.284633042,-2.129077508,-11.40261897,51.99042471,-18.85351908,-4.662646888,47.26799793,55.8273791,40.08016067,8.35270202,22.73320288,32.01267755,0.000455429,72.18870592,42.19482915,18.56163807,84.12320003,42.25986257,30.80362067,26.75490113,1.831538785,38.9207662,23.78383099,11.2374821,-4.284979115,1.221045949,4.673396413,48.66668831,-16.35727969,8.847545159,44.53952135,-23.29959053,-21.79510016,30.60768153,-60.606765,1.66E-14,6.427311948,3.566766,-12.27240727,48.80822217,18.35430178,2.350932886,59.12144847,0,0,0,0,0,1
ROCK_ON,data_4,1145_joints,50.41639107,-53.14777803,7.526939289,14.8168186,-31.81371526,-2.14211184,69.2063767,-64.42587115,17.24946854,81.47528996,-71.80006004,26.32065993,26.47337689,-20.01768269,42.54983195,22.3866869,-11.32148095,-4.284669322,1.850221048,-13.33907935,54.57650064,-15.43793837,-6.917569474,51.87180906,55.88321117,40.60612056,7.569919895,22.73312245,32.01260367,0.000623376,72.23309626,42.85892068,17.76705828,83.9396881,42.88825463,30.22753488,29.39105428,1.438272315,38.57080693,23.78375824,11.23748125,-4.285056826,4.933265115,3.487657652,50.9246839,-13.06734252,7.303260001,48.71677255,-22.39136607,-21.21710315,29.6855186,-60.60700184,1.38E-14,6.427745356,4.770028023,-12.03027515,47.61891617,20.19059901,1.653780346,58.28892951,0,0,0,0,0,1
ROCK_ON,data_4,1147_joints,50.29618076,-54.27371637,5.119663889,14.81655415,-31.81340561,-2.142243075,68.76128163,-66.01194474,14.91789402,80.39052163,-73.43427149,24.76077383,21.1061959,-18.33870018,42.98970897,22.38712686,-11.32146717,-4.285263095,-4.971798226,-9.976066948,49.73856579,-21.14081386,-3.137729168,43.47482952,55.78130485,39.82852114,8.766434607,22.73337032,32.01274113,-1.68E-05,72.15282753,41.89276032,18.96722499,84.22175955,41.99828883,31.0766343,24.8148214,2.181882671,39.08511531,23.78359467,11.23757419,-4.285082949,-1.348582669,5.517631466,46.78887858,-18.49007262,9.866796772,41.24728681,-25.59613462,-25.16731209,30.76630356,-60.60674242,6.69E-15,6.427415426,1.578319145,-18.28019505,49.68329329,16.32988632,-3.595441583,59.96140817,0,0,0,0,0,1
ROCK_ON,data_4,1148_joints,50.09510653,-54.7438545,4.61323991,14.81720233,-31.81368274,-2.142441937,68.31611853,-66.65456524,14.65839608,79.58605703,-74.0631946,24.91903502,20.70992824,-18.20797012,42.99576716,22.38706413,-11.32143878,-4.285200886,-5.459534191,-9.682356783,49.16435483,-21.45008366,-2.816588544,42.48589527,55.77093163,39.57741419,9.021465802,22.7333681,32.01272376,-0.000373929,72.1789949,41.57942097,19.1771711,84.38448626,41.70226931,31.14918058,24.47055312,2.252169491,39.10621499,23.78391122,11.23754649,-4.285362207,-1.850821028,5.716164257,46.19113557,-18.81599031,10.11115711,40.16451332,-26.18498606,-26.11838645,30.60341854,-60.60684777,1.76E-14,6.427251701,1.127677681,-20.36855058,49.70107494,16.7921761,-7.169374061,60.62239757,0,0,0,0,0,1
ROCK_ON,data_4,1144_joints,50.00120924,-52.78381369,9.617543657,14.81692795,-31.8134009,-2.142882565,68.62580771,-63.89721456,19.83383032,80.92523245,-71.24430543,28.88701679,27.6016652,-20.33358169,42.37738583,22.38702429,-11.32130671,-4.285302477,3.429496134,-14.05283673,55.48429228,-14.01410667,-7.762911398,53.58474672,56.02340138,41.2599677,6.026968309,22.73343973,32.01280986,-0.00033973,72.48465954,43.68734219,16.00335552,84.00242066,43.65235608,28.63863874,30.86147223,1.25141408,38.30820529,23.78380524,11.2375467,-4.284996461,7.053926157,2.872148977,51.9327623,-11.08029499,6.478843833,50.66936334,-22.40250827,-21.41252749,29.52427273,-60.60667479,1.98E-14,6.427097142,5.110350894,-13.56799699,47.55877173,20.50769767,0.153513215,58.21347823,0,0,0,0,0,1
ROCK_ON,data_4,1149_joints,49.95898239,-55.05072052,4.263391629,14.81664394,-31.8134166,-2.142958519,68.04028838,-67.08698873,14.40959173,79.11168763,-74.50639899,24.87868927,20.56583214,-18.16966925,42.9960887,22.38729856,-11.32154382,-4.285255299,-5.663904312,-9.500058953,48.69123863,-21.47531406,-2.605939803,41.62676161,55.77495727,39.37123816,9.17420156,22.73337297,32.01268053,-0.000188711,72.2490737,41.34129514,19.22931957,84.62634106,41.50758114,31.02337947,24.36829934,2.281819276,39.1141776,23.7835991,11.23758087,-4.285404902,-2.046514518,5.808449188,45.81147283,-18.88407873,10.22336944,39.45048803,-26.28323499,-26.62625241,30.18601301,-60.60672661,1.59E-14,6.426971327,1.144812223,-21.30342807,49.24023392,17.22162987,-8.84755814,60.43382791,0,0,0,0,0,1
ROCK_ON,data_4,1143_joints,49.44897773,-52.46175979,11.6502416,14.81671678,-31.81346682,-2.142379075,67.81996332,-63.42677452,22.46806412,80.04812611,-70.73199102,31.65075704,27.86602868,-20.45399892,42.32334734,22.3869803,-11.32114032,-4.285523516,3.712400403,-14.12566924,55.44381673,-13.70453041,-7.786753819,53.46707964,56.13950931,41.58823296,4.735092644,22.73339637,32.01300345,-0.000567765,72.76885939,44.11042527,14.40292127,84.28453629,44.03306522,27.03955456,31.33068355,1.232182163,38.22383899,23.78382767,11.23767692,-4.285288516,7.613717815,2.73475052,52.01691639,-10.53613508,6.276797661,50.79590972,-23.84958495,-22.4920399,30.81065181,-60.60665192,1.46E-14,6.426903269,3.438988915,-15.22405132,49.4183573,16.89257899,1.16723931,58.86313678,0,0,0,0,0,1
ROCK_ON,data_4,1150_joints,49.78081207,-55.65710899,2.854368491,14.8165206,-31.81329363,-2.142898754,67.83723539,-68.0736612,12.57828746,78.83572159,-75.70115043,22.97376017,19.4952044,-17.80071869,42.99539012,22.38681332,-11.32139605,-4.284672923,-6.83863944,-8.843415207,47.67094971,-22.35563538,-1.905039943,40.02130359,55.82016475,39.25878239,9.100289489,22.73320598,32.01270373,0.00047053,72.50156226,41.32853817,18.78664897,85.3005377,41.70707059,30.11580576,22.68296151,2.599031234,39.16833656,23.78363772,11.2375349,-4.28468754,-4.008364065,6.403982022,44.47109175,-20.5208448,10.8751979,37.34366057,-26.17792159,-27.00888413,29.5944965,-60.60693444,7.00E-15,6.427666908,1.375458042,-21.79608922,48.49884142,18.0874963,-10.58970303,60.07505127,0,0,0,0,0,1
ROCK_ON,data_4,1151_joints,49.72928923,-55.82490166,2.391406703,14.81704608,-31.81351604,-2.143193544,67.7808413,-68.35024911,11.98341349,78.75528688,-76.03395261,22.36241312,18.89868058,-17.5832491,42.98411243,22.3877964,-11.32170796,-4.285527279,-7.472121635,-8.527138657,47.23858973,-22.89115058,-1.582636292,39.39892037,55.90160053,39.43620753,8.650251249,22.73350332,32.01270702,-0.000594904,72.80359557,41.71640027,17.89774307,85.97631944,42.35384712,28.77792891,22.51033621,2.632266024,39.16947138,23.78358696,11.23764404,-4.285863541,-4.203478788,6.461476611,44.33823686,-20.6852923,10.93616548,37.14274102,-25.89593586,-26.49541399,29.76549547,-60.60679403,-1.50E-14,6.427362089,1.676962367,-21.39633306,48.67241985,18.93000695,-11.44642363,60.59872183,0,0,0,0,0,1
ROCK_ON,data_4,1152_joints,49.68488901,-55.96182176,1.990794158,14.81726912,-31.81366801,-2.142323413,67.71653802,-68.5669583,11.51555573,78.63859546,-76.27540485,21.93203927,18.83595104,-17.56643436,42.98149963,22.38693975,-11.32144831,-4.285256691,-7.539656423,-8.454638178,47.08651964,-22.89438469,-1.495986886,39.13383319,55.97282756,39.44705049,8.363116126,22.73370825,32.01257247,0.000278745,73.00091058,41.79028736,17.35945104,86.37054323,42.52208829,27.98967008,22.54875314,2.624434383,39.17004893,23.78369564,11.23748372,-4.284684175,-4.174457054,6.470029176,44.28033101,-20.62506097,10.95408441,37.01916734,-25.90338377,-26.52741522,29.7401876,-60.60684503,-6.25E-15,6.427226687,1.658579401,-21.32697906,48.63537089,19.22546544,-12.2024971,60.76053012,0,0,0,0,0,1
OPEN_PALM,data_2,1454_joints,49.74959534,-53.60527504,-9.342189606,14.64887691,-31.45235431,-2.117926398,69.77861182,-66.27902851,-9.517658528,83.79257315,-75.16649019,-7.205920429,66.39966153,-24.46267819,-14.1668835,22.1334881,-11.19276551,-4.23604206,92.8678161,-33.22694686,-14.6681837,109.9995569,-39.38681545,-11.81168043,56.62338835,36.0839046,-4.07567378,22.47556333,31.64935638,-9.27E-05,75.67485013,37.11712561,-2.113730624,91.84903954,36.89361568,2.791746049,65.56184765,2.841378222,-13.36564569,23.51419173,11.11029488,-4.236075025,91.9729774,-3.506078066,-13.73787013,109.3878368,-8.378364731,-10.78989307,-36.10228897,-42.54769501,2.03349159,-59.91944635,-7.57E-15,6.354414415,-19.69183839,-71.53688324,-0.839485938,-10.21785056,-92.23554879,-3.760447503,0,0,0,0,0,1
OPEN_PALM,data_2,1448_joints,50.77668163,-51.16445754,-11.13047349,14.64866988,-31.45270622,-2.118084073,71.56621814,-62.49409165,-12.24421014,86.20226724,-70.46236337,-10.50611275,66.38380631,-23.5016177,-15.39852836,22.13333228,-11.1932084,-4.236303628,92.99929463,-31.67031809,-16.98455158,110.3846123,-37.45515698,-15.01286121,56.6877845,34.03675479,-5.116151586,22.4757164,31.64947026,-6.18E-05,75.82032051,33.90032537,-3.773542566,92.10421192,32.65971464,0.586933627,65.50335308,3.067476664,-13.825501,23.51414851,11.11009259,-4.236095674,91.94155155,-3.134663719,-14.55856462,109.4254979,-7.914408154,-11.88071643,-36.33418584,-42.48835487,0.464194642,-59.91937542,4.07E-15,6.354207079,-16.64132313,-69.43462165,-1.541205788,-7.12292634,-90.01431092,-5.090259892,0,0,0,0,0,1
OPEN_PALM,data_2,17_joints,48.91094444,-50.89765781,-8.612637209,14.19084474,-30.46980783,-2.051564394,68.69259879,-62.54447365,-9.15225872,82.60999669,-70.74357098,-7.56132422,64.27173371,-24.47611468,-12.84913317,21.44162774,-10.84342501,-4.103822163,89.79488673,-33.29821617,-13.5852022,106.41717,-39.45116326,-11.45238191,54.72326704,32.93442897,-6.122539217,21.77317424,30.66060131,6.53E-05,73.30239318,33.07466103,-6.327421166,89.49668956,32.32240464,-4.02069506,63.24999694,2.201522377,-13.6142563,22.77920901,10.76286525,-4.103800642,88.73822705,-4.14037524,-15.26284123,105.7614329,-8.94211763,-13.7769656,-37.21894476,-42.44479749,2.492380168,-58.04706909,-6.49E-15,6.155985861,-18.33781579,-68.76296702,2.697037467,-8.439986493,-88.60321123,1.052336794,0,0,0,0,0,1
OPEN_PALM,data_2,1455_joints,49.5715967,-53.90593746,-9.277738507,14.64846868,-31.45312439,-2.118432308,69.4878486,-66.74469874,-9.842899269,83.48136104,-75.78723633,-8.070912806,66.3068417,-24.76845021,-14.16698862,22.13308273,-11.19395553,-4.236900835,92.72436964,-33.60312653,-15.46667875,109.9815437,-39.79301721,-13.60230366,56.53396135,36.1975048,-4.656215801,22.47575311,31.64937159,2.51E-05,75.63972981,37.49113271,-3.570210751,92.11840849,37.64581394,0.19101583,65.48345573,2.672472187,-13.57010114,23.51395796,11.10928593,-4.2368947,91.87773962,-3.575108844,-15.08216576,109.5069869,-8.30903804,-13.49859567,-36.18980666,-42.58802326,1.950437885,-59.91951425,7.43E-15,6.354107788,-20.09382646,-71.73312485,-1.11876901,-10.68367821,-92.45401487,-4.087963639,0,0,0,0,0,1
OPEN_PALM,data_2,20_joints,48.82518494,-51.34077422,-7.590432055,14.19093694,-30.46962716,-2.051309873,68.48480554,-63.20268164,-7.399719592,82.25253692,-71.51888414,-5.22089441,64.62387686,-24.75455765,-10.30950343,21.44173079,-10.84332793,-4.104033984,90.09976937,-33.6850034,-9.301694688,106.5117443,-39.85750954,-5.943922512,55.06494722,34.63846227,-2.051589619,21.77307386,30.66086283,0.000476749,73.45508908,35.61597699,0.417525334,89.09940567,35.52107431,5.253218327,64.12155598,2.998824807,-9.774326145,22.77922375,10.76308059,-4.103553095,89.77109926,-2.787322238,-8.676423146,106.624402,-7.161147552,-5.228046263,-38.40474193,-42.91552897,1.549757859,-58.04703444,-4.05E-15,6.155928885,-19.84355781,-69.45984187,1.33105701,-10.32661345,-89.45368065,-0.665271754,0,0,0,0,0,1
OPEN_PALM,data_2,16_joints,48.91761939,-50.90278027,-8.558934121,14.19116202,-30.46981009,-2.052041743,68.69873985,-62.54985746,-9.113377605,82.61939608,-70.75133098,-7.561551848,64.32222499,-24.29070789,-12.88910822,21.4415993,-10.84322433,-4.103563237,89.8873039,-32.95603753,-13.94701107,106.5952857,-38.99741476,-12.19962398,54.65522853,32.43890275,-6.631728474,21.77297415,30.66078282,0.000429009,73.22494433,32.33992225,-7.265084195,89.4702597,31.40776229,-5.433643482,63.16227052,2.023230161,-13.82194835,22.77922346,10.76296685,-4.103806421,88.60789136,-4.399798433,-15.78286366,105.6432354,-9.246095011,-14.61379561,-37.10116131,-42.39147416,2.546596442,-58.04705681,1.68E-14,6.155956234,-18.16878548,-68.67214682,2.77724058,-8.294228858,-88.5229983,1.113130803,0,0,0,0,0,1
OPEN_PALM,data_1,565_joints,49.75867452,-52.16982947,-6.708863008,14.42020343,-30.96126793,-2.084711281,69.75977222,-64.18460166,-6.740962895,83.83233747,-72.64392827,-5.182670043,65.80311062,-23.81804044,-12.15631492,21.78771238,-11.01821191,-4.170066395,91.98876403,-31.93483353,-13.55472585,109.2028959,-37.56303308,-12.52182714,55.90398546,34.12224056,-3.901262421,22.1244661,31.15541669,5.45E-05,74.76422168,34.86487644,-3.435620888,91.22679894,34.81818792,-1.018270929,64.89259704,3.746293415,-12.28341,23.14697679,10.93690358,-4.169541776,91.05252065,-1.378494919,-14.40652607,108.676514,-5.199822781,-14.07604212,-33.91006976,-41.14464511,5.610201137,-58.98366132,-1.73E-14,6.255391744,-16.46414361,-69.05267615,5.360844581,-6.780371467,-89.41021977,3.87581504,0,0,0,0,0,1
OPEN_PALM,data_1,562_joints,48.96917263,-51.74887895,-5.098159326,14.20571791,-30.5012336,-2.054129749,68.57501756,-63.74360776,-4.833427076,82.38154543,-72.1962345,-3.444854037,64.99850799,-24.19957061,-9.371895874,21.46386849,-10.8544263,-4.108084873,90.74416651,-32.41866983,-10.31908942,107.7026102,-38.02049658,-9.697733786,55.27534629,33.77664452,-0.536521496,21.79555132,30.69231524,0.000243478,73.76203426,34.76828754,1.256520957,89.85034391,35.10008338,4.378825416,64.23547442,2.692738279,-8.940821226,22.80276075,10.77417201,-4.107956698,89.99159188,-2.712797764,-10.12747806,107.3325535,-6.576338923,-9.863778852,-34.6545913,-41.22953867,4.276446268,-58.1066733,3.96E-14,6.162558449,-17.56756729,-68.77820022,3.611443285,-8.490148102,-89.00581956,1.665208373,0,0,0,0,0,1
OPEN_PALM,data_1,564_joints,49.61241953,-51.95880691,-5.276986855,14.34379265,-30.79849919,-2.074631414,69.51011954,-63.9050625,-5.081189001,83.52587649,-72.32487856,-3.729056982,65.66364548,-24.05396932,-10.10947286,21.67265628,-10.96043851,-4.148483572,91.71173036,-32.1317819,-11.46886409,108.8899336,-37.64605078,-11.11300037,55.77939749,33.89657535,-1.963302461,22.00770324,30.99060527,-0.000473154,74.51467629,34.81385075,-1.029065514,90.89748683,35.0938958,1.311205661,64.77569128,3.093719411,-10.22356143,23.02460611,10.878595,-4.148446319,90.7789881,-2.113870423,-12.2962551,108.3246928,-5.839734741,-12.6871396,-34.17139662,-41.18747342,5.318407811,-58.67251192,-2.56E-14,6.222160776,-16.70345006,-68.87744822,5.137050946,-7.229449745,-89.19567077,3.572283574,0,0,0,0,0,1
OPEN_PALM,data_2,1447_joints,51.1167409,-50.16339422,-11.86480502,14.64894368,-31.45278116,-2.118331065,72.18105546,-60.93904724,-13.27435107,87.03536103,-68.51796041,-11.65033578,66.34273504,-23.05280842,-16.02993248,22.13342629,-11.19310943,-4.236425827,93.00915058,-30.96278248,-18.01885485,110.4744983,-36.58819282,-16.31156069,56.60668791,33.94756637,-5.66654745,22.47542394,31.64997816,0.000484057,75.75560401,33.74370783,-4.589468934,92.08143295,32.42595831,-0.4124337,65.49426299,3.76868538,-14.40951711,23.51403661,11.11040743,-4.235907516,92.0161393,-2.046171086,-15.27728654,109.5518843,-6.593606292,-12.53394013,-36.04496866,-42.30690028,0.321326851,-59.91939944,1.58E-14,6.35489951,-15.64729236,-68.73906651,-1.470414059,-6.399152429,-89.39444563,-5.284578414,0,0,0,0,0,1
OPEN_PALM,data_4,27_joints,49.25085356,-54.42848951,-13.04338461,14.81677594,-31.81348653,-2.142380403,69.25543772,-67.63797247,-13.35616287,83.06742994,-76.80340455,-9.832097007,66.14050675,-24.68532165,-18.17133982,22.38716125,-11.32193256,-4.285510929,92.74185253,-34.04548966,-18.74226959,109.6149244,-40.71125374,-14.46428263,56.95243527,33.53110351,-7.539045655,22.73339392,32.01245838,-0.000360852,76.2233369,32.22341273,-5.724073797,91.93172276,29.48416118,0.444682277,65.62120189,3.284457371,-16.549449,23.78375808,11.23726993,-4.285244556,92.25621672,-3.467232664,-16.57945294,109.3784218,-8.820394884,-11.93072953,-34.48470523,-41.947447,3.335666278,-60.60691996,2.44E-14,6.427060504,-17.60292144,-71.13147951,0.681023747,-7.414690479,-91.82998474,-1.897015301,0,0,0,0,0,1
OPEN_PALM,data_1,563_joints,49.32572087,-51.88022528,-5.060569216,14.28171239,-30.66439993,-2.06489328,69.08895413,-63.8538134,-4.836421343,83.01206664,-72.29452417,-3.519183758,65.34642526,-24.24826014,-9.624185598,21.57874087,-10.91256123,-4.130029887,91.24026224,-32.44914958,-10.80540888,108.3110698,-38.03563008,-10.39474991,55.56782219,33.79465995,-1.228470438,21.91234334,30.85655402,8.82E-05,74.19893741,34.75091848,0.051998552,90.47068775,35.08374509,2.63929082,64.51002691,2.743844108,-9.605661102,22.92478068,10.83164664,-4.13010591,90.378011,-2.594825805,-11.55556716,107.8300623,-6.377074509,-12.01554176,-34.16265196,-41.09206968,5.332307391,-58.41798025,1.28E-14,6.195207732,-16.80374943,-68.68320632,5.214004022,-7.285732084,-88.88100739,3.755515692,0,0,0,0,0,1
OPEN_PALM,data_4,26_joints,48.99062405,-54.57529194,-13.54479009,14.81684332,-31.81353649,-2.142474373,68.89933474,-67.91444395,-14.24660406,82.70175143,-77.21040787,-11.03821516,65.99209953,-24.76211263,-18.55903533,22.38717812,-11.32188617,-4.285333683,92.56150422,-34.19242749,-19.39790039,109.4549426,-40.91924751,-15.29761696,57.05410042,34.07346159,-6.923052924,22.73331738,32.01230433,-0.000621735,76.2922666,33.04859526,-4.639160462,91.85158735,30.52990415,1.98433609,65.591882,3.249011715,-16.62590198,23.783717,11.23708391,-4.285514391,92.21612893,-3.544910196,-16.63518614,109.312604,-8.931369735,-11.92904867,-34.84979278,-42.13578898,2.865168384,-60.60695437,-1.59E-14,6.427069885,-18.29086389,-71.46962107,-0.143959516,-8.253775288,-92.21676821,-2.918594508,0,0,0,0,0,1
OPEN_PALM,data_4,28_joints,49.53964976,-54.20591647,-12.57690455,14.81689296,-31.81367267,-2.142755546,69.65987355,-67.24195193,-12.69064123,83.53943971,-76.27283838,-9.085152813,66.23129456,-24.63736831,-17.92904919,22.38723447,-11.32169977,-4.285434113,92.85445093,-33.93895965,-18.44091712,109.7512813,-40.5586703,-14.18325837,56.86952986,32.96716243,-7.99349596,22.73326725,32.01264283,-0.000267133,76.17566497,31.45907409,-6.822072507,92.1619008,28.62936508,-1.461739415,65.63716416,3.203775436,-16.4418349,23.78383099,11.23749232,-4.28507141,92.27372574,-3.537152701,-16.68897852,109.4860199,-8.869061764,-12.35599758,-34.04093427,-41.7017851,3.831773131,-60.60683172,8.44E-15,6.427402209,-16.75339586,-70.68040611,1.566336456,-6.600879026,-91.40737383,-0.923746994,0,0,0,0,0,1
OPEN_PALM,data_2,433_joints,51.046202,-54.28262046,-7.919262347,14.90036905,-31.99368664,-2.15487136,71.49399148,-66.90062025,-9.905931247,85.98692377,-75.84763708,-10.52836324,67.86356049,-26.18168111,-10.32153682,22.51377304,-11.38550994,-4.309112461,94.69509045,-35.21558369,-12.07416938,112.4100456,-41.34200214,-12.19237696,58.02429601,32.87372155,-2.678331989,22.86195587,32.19379366,0.000119308,77.53309134,32.69718088,-2.597670621,94.67195588,32.12666102,-1.349718105,66.63208459,0.2511863,-10.61211134,23.91801494,11.30056401,-4.30962291,93.19215585,-6.913912798,-13.21822203,111.1169492,-11.92248747,-14.20540342,-34.66460417,-42.16358503,3.198967188,-60.94954622,2.75E-14,6.463592711,-18.05666036,-71.69294264,0.21500084,-9.320246891,-93.06745887,-3.216878349,0,0,0,0,0,1
CLOSED_FIST,data_19,579_joints,16.62579357,-30.17681934,34.66512269,12.80059646,-27.48445735,-1.851395238,1.36434414,-20.65382166,44.93057655,-11.02162161,-12.85682511,44.54231735,24.11269552,-17.65608831,36.56159366,19.34061311,-9.780906359,-3.70182541,4.61444292,-13.0956733,50.44682884,-10.62591103,-8.038679254,51.65866173,27.23595144,17.66228998,27.57670054,19.63975727,27.65618626,0.000173506,14.59085898,14.25665558,38.03610468,0.036754148,13.74118212,40.50164053,27.18517989,1.212027118,33.03480172,20.54737369,9.707853206,-3.702392407,8.58357263,1.394885867,47.78076525,-7.100011486,3.568136779,50.15635392,-23.56468247,-22.02579819,28.25574504,-52.3588435,1.09E-14,5.552245917,-0.167775916,-21.9621399,45.75466055,15.43547814,-16.5703065,57.14147102,0,0,0,0,0,1
CLOSED_FIST,data_2,512_joints,19.37841957,-35.07158012,40.35494287,14.90067242,-31.99323693,-2.154535916,0.65398159,-23.49006823,50.18077173,-13.59364906,-14.60565276,47.25941234,23.96564095,-19.19483519,43.11028746,22.51384112,-11.38520881,-4.308867499,-1.534518596,-12.06082973,53.2806465,-18.70558286,-5.605941304,49.42506171,23.16488116,20.14121059,33.14645839,22.86173273,32.19387633,6.46E-05,4.62567157,19.40687432,39.17872464,-12.05149235,21.92777032,35.84070232,24.15530698,2.637424926,39.40821308,23.91820242,11.30142207,-4.308856928,-1.943602979,4.852097493,48.21186735,-19.74889715,8.382547247,43.98608359,-31.96884533,-31.61011336,31.76704919,-60.94943788,2.13E-14,6.464056651,-5.259339473,-33.38483338,52.74729494,2.213174299,-11.62680797,56.71236538,0,0,0,0,0,1
CLOSED_FIST,data_19,580_joints,17.95899323,-31.06997262,34.42391964,12.80040607,-27.48416089,-1.850883125,3.474394213,-21.97320889,46.10278327,-8.868770805,-14.14293064,46.93610394,24.85589986,-17.88950089,36.42030031,19.3409266,-9.781279251,-3.702502011,5.726623984,-13.54483176,50.87568433,-9.496330977,-8.563589074,52.53561862,28.06792977,18.03809283,27.46832608,19.63997966,27.65583929,-0.000738322,15.97642466,14.13976688,38.39961923,1.56975352,13.00091691,41.45199451,29.10150379,0.941815901,32.57226064,20.5472307,9.707972634,-3.702160933,11.48712973,0.760588134,48.48410265,-4.051813482,2.761909455,51.78086889,-23.8895978,-22.70012104,27.99997262,-52.35895253,3.07E-14,5.552500875,-0.477774847,-22.4170923,45.47658184,14.98931287,-16.36837978,56.71821882,0,0,0,0,0,1
CLOSED_FIST,data_19,581_joints,18.25734894,-31.27131965,34.36031358,12.80046445,-27.48404062,-1.850652404,3.934695036,-22.26358167,46.30558202,-8.390187119,-14.43185475,47.36054091,24.91243494,-17.90130595,36.41077149,19.3404846,-9.780519115,-3.701218352,5.79371865,-13.57001826,50.88384113,-9.43086704,-8.595186858,52.54771164,28.13882941,18.09333516,27.46643165,19.6394378,27.65640323,0.0004888,16.095847,14.13775525,38.43046584,1.703904591,12.92387632,41.52374099,29.30851596,0.901918063,32.51325421,20.54708577,9.708314053,-3.701615986,11.78957867,0.698414032,48.53026682,-3.734002766,2.69813305,51.90180045,-24.87824503,-23.9868298,27.89400979,-52.35918285,1.83E-14,5.553058098,-1.579728875,-22.40968441,45.45273333,12.84430231,-13.07442502,55.79630634,0,0,0,0,0,1
CLOSED_FIST,data_19,584_joints,18.50072799,-31.43643333,34.30465091,12.80035531,-27.48391676,-1.850438996,4.312488415,-22.50306215,46.46586978,-7.995429015,-14.67111764,47.70209704,25.00148147,-17.93371737,36.39147066,19.34072484,-9.780807678,-3.701775178,5.905446725,-13.60940518,50.89770156,-9.316896423,-8.631810267,52.57077279,28.29396663,18.08527515,27.41467618,19.63961057,27.65622998,-8.15E-05,16.34745097,14.11810164,38.48009105,1.98374789,12.89155262,41.69764978,29.54900921,0.840497273,32.43919408,20.54711849,9.708253784,-3.70179028,12.14955086,0.621553837,48.58582384,-3.35155849,2.630332469,52.05228569,-24.78281498,-24.23723294,27.50272925,-52.3592187,3.66E-14,5.55313624,-1.387405846,-22.81246215,44.94574197,11.1926971,-9.858539675,53.67026018,0,0,0,0,0,1
CLOSED_FIST,data_19,582_joints,18.37809997,-31.35326901,34.33292812,12.80032755,-27.48395946,-1.85052996,4.121637816,-22.38194425,46.38584859,-8.19481398,-14.55028877,47.53017696,24.96889559,-17.91605908,36.39975553,19.34064774,-9.780813661,-3.701813049,5.86475595,-13.59696144,50.89584415,-9.360274733,-8.62689072,52.56957611,28.25687916,18.11661894,27.43771034,19.63951055,27.65630045,8.80E-05,16.27972586,14.13010038,38.46307418,1.906218952,12.87851408,41.62486782,29.50964544,0.857172948,32.4533401,20.5469989,9.708329089,-3.70169988,12.09741926,0.631998769,48.58579049,-3.406081786,2.630470967,52.04692843,-25.07048629,-24.17563417,27.92610513,-52.35920437,1.55E-14,5.552984541,-1.806514163,-22.50097532,45.52190833,11.91374586,-11.56881076,55.23901783,0,0,0,0,0,1
